Brand,Year,Kilometers,Fuel,Transmission,Owner,Mileage,Engine,Power,Seats,Price
Audi,2015,53735,Diesel,Automatic,Second,12.07,2967,241.4,7,38.94
Audi,2015,65938,Diesel,Automatic,Second,12.07,2967,241.4,7,38
Audi,2015,21000,Diesel,Automatic,First,12.07,2967,241.4,7,48
Audi,2012,88000,Diesel,Automatic,First,12.07,2967,241.4,7,36.5
Audi,2012,79000,Diesel,Automatic,First,12.07,2967,241.4,7,39
Audi,2011,98000,Diesel,Automatic,First,12.07,2967,241.4,7,22
Audi,2016,28733,Diesel,Automatic,Second,12.07,2967,241.4,7,53.11
Audi,2015,21000,Diesel,Automatic,Second,12.07,2967,241.4,7,52.5
Audi,2016,72132,Diesel,Automatic,Second,12.07,2967,241.4,7,39
Audi,2014,51076,Diesel,Automatic,First,12.07,2967,241.4,7,34.88
Audi,2012,91743,Diesel,Automatic,First,12.07,2967,241.4,7,28.55
Audi,2016,32545,Diesel,Automatic,First,12.07,2967,241.4,7,48.76
Audi,2014,72469,Diesel,Automatic,First,12.07,2967,241.4,7,32.52
Audi,2016,45180,Diesel,Automatic,First,12.07,2967,241.4,7,50.22
Audi,2014,60000,Diesel,Automatic,First,12.07,2967,241.4,7,45
Audi,2014,102865,Diesel,Automatic,First,12.07,2967,241.4,7,30.5
Audi,2015,50000,Diesel,Automatic,First,12.07,2967,241.4,7,47.5
Audi,2014,118218,Diesel,Automatic,First,12.07,2967,241.4,7,31.41
Audi,2014,45000,Diesel,Automatic,Second,12.07,2967,241.4,7,37.9
Audi,2016,31075,Diesel,Automatic,Second,12.07,2967,241.4,7,49.79
Audi,2014,58000,Diesel,Automatic,First,12.07,2967,241.4,7,32
Audi,2015,55662,Diesel,Automatic,First,12.07,2967,241.4,7,42.83
Toyota,2008,80000,Petrol,Automatic,Second,12.1,2362,164.7,5,3.43
Toyota,2010,62714,Petrol,Automatic,First,12.1,2362,164.7,5,4.5
Toyota,2009,135000,Petrol,Automatic,First,12.1,2362,164.7,5,4.7
Audi,2014,25000,Diesel,Automatic,First,12.19,2967,236,5,44
Mercedes-Benz,2011,61000,Petrol,Automatic,First,12.3,1796,185,5,12.5
Mercedes-Benz,2016,35939,Petrol,Manual,First,12.3,1796,185,5,30.42
Mercedes-Benz,2011,25000,Petrol,Automatic,Second,12.3,1796,185,5,22
Audi,2010,38001,Petrol,Automatic,First,12.3,1781,163.2,5,8.5
Audi,2011,53000,Petrol,Automatic,First,12.3,1781,163.2,5,9.5
Hyundai,2013,41000,Petrol,Automatic,First,12.37,2359,198.25,5,6
Audi,2010,35000,Diesel,Automatic,First,12.4,2698,179.5,5,11.5
Toyota,2006,230000,Petrol,Manual,Third,12.4,1998,132,8,4.5
Toyota,2011,78088,Petrol,Manual,First,12.4,1998,132,8,6.3
Audi,2009,30000,Diesel,Automatic,First,12.4,2698,179.5,5,8.95
Audi,2013,90000,Diesel,Automatic,Second,12.4,2698,179.5,5,22.5
Toyota,2006,150000,Petrol,Manual,First,12.4,1998,132,8,4.5
Audi,2009,78000,Diesel,Automatic,First,12.4,2698,179.5,5,8
Audi,2011,112719,Diesel,Automatic,First,12.4,2698,179.5,5,11.5
Toyota,2014,85301,Petrol,Manual,First,12.4,1998,132,8,12.36
Audi,2010,35010,Diesel,Automatic,First,12.4,2698,179.5,5,11.5
Toyota,2010,31000,Petrol,Manual,First,12.5,1794,132,5,5
Toyota,2013,69000,Diesel,Manual,First,12.55,2982,169,7,14.45
Toyota,2017,47198,Diesel,Manual,First,12.55,2982,168.5,7,28.42
Toyota,2017,25000,Diesel,Automatic,First,12.55,2982,168.5,7,32
Toyota,2015,43690,Diesel,Automatic,First,12.55,2982,168.5,7,17.11
Toyota,2013,71932,Diesel,Automatic,First,12.55,2982,168.5,7,16.5
Toyota,2013,74000,Diesel,Manual,Second,12.55,2982,168.5,7,17.9
Toyota,2011,157000,Diesel,Manual,First,12.55,2982,168.5,7,11.99
Toyota,2015,101337,Diesel,Automatic,First,12.55,2982,168.5,7,21.67
Toyota,2015,51535,Diesel,Automatic,First,12.55,2982,168.5,7,19.03
Toyota,2013,123000,Diesel,Automatic,First,12.55,2982,168.5,7,16.5
Toyota,2018,39927,Diesel,Manual,First,12.55,2982,168.5,7,32.1
Toyota,2013,65000,Diesel,Automatic,First,12.55,2982,168.5,7,16.5
Toyota,2018,37713,Diesel,Automatic,Second,12.55,2982,168.5,7,31.62
Toyota,2014,102000,Diesel,Automatic,Second,12.55,2982,168.5,7,16.5
Toyota,2014,79000,Diesel,Automatic,First,12.55,2982,168.5,7,18.5
Toyota,2015,47566,Diesel,Automatic,First,12.55,2982,168.5,7,20.25
Toyota,2013,116000,Diesel,Automatic,Second,12.55,2982,168.5,7,19.25
Toyota,2012,87000,Diesel,Automatic,First,12.55,2982,168.5,7,15
Toyota,2014,89540,Diesel,Automatic,First,12.55,2982,168.5,7,16.8
Toyota,2017,68319,Diesel,Automatic,First,12.55,2982,168.5,7,25.12
Toyota,2014,79000,Diesel,Automatic,First,12.55,2982,168.5,7,18.25
Toyota,2014,79000,Diesel,Automatic,First,12.55,2982,168.5,7,17.75
Toyota,2016,55547,Diesel,Automatic,First,12.55,2982,168.5,7,24.99
Toyota,2015,36000,Diesel,Automatic,Second,12.55,2982,168.7,7,21.5
Toyota,2014,97000,Diesel,Manual,First,12.55,2982,169,7,17.95
Toyota,2015,36000,Diesel,Automatic,First,12.55,2982,168.5,7,22
Toyota,2012,158000,Diesel,Automatic,First,12.55,2982,168.5,7,17.49
Toyota,2012,68350,Diesel,Manual,First,12.55,2982,168.5,7,14
Toyota,2015,100000,Diesel,Automatic,First,12.55,2982,168.5,7,19
Toyota,2013,123000,Diesel,Manual,Second,12.55,2982,168.5,7,15
Toyota,2014,122000,Diesel,Manual,Second,12.55,2982,168.5,7,16
Toyota,2015,92000,Diesel,Automatic,First,12.55,2982,168.5,7,19.75
Toyota,2015,90000,Diesel,Automatic,First,12.55,2982,168.5,7,21.5
Toyota,2015,95000,Diesel,Automatic,First,12.55,2982,168.5,7,19.6
Mercedes-Benz,2018,26405,Petrol,Automatic,First,12.6,1950,191.34,5,51.43
Maruti,2009,77652,Petrol,Automatic,First,12.6,1586,103.2,5,2.85
Mercedes-Benz,2018,20446,Petrol,Automatic,First,12.6,1950,191.34,5,51.35
Hyundai,2007,103515,Diesel,Manual,Third,12.6,1991,112,7,5
Hyundai,2006,80000,Diesel,Manual,Second,12.6,1991,112,7,1.75
Ford,2019,11209,Diesel,Automatic,First,12.62,2198,158,7,31.15
Ford,2018,14000,Diesel,Automatic,First,12.62,2198,158,7,31.99
Ford,2019,14648,Diesel,Manual,First,12.62,2198,158,7,27.36
Ford,2016,75000,Diesel,Automatic,First,12.62,2198,158,7,24
Ford,2019,9000,Diesel,Automatic,First,12.62,2198,158,7,32.9
Mahindra,2005,50000,Diesel,Manual,First,12.7,2609,116.6,8,1.94
Mahindra,2006,89869,Diesel,Manual,First,12.7,2609,116.6,8,3.25
Mahindra,2005,120000,Diesel,Manual,Second,12.7,2609,116.6,8,2.9
Mahindra,2008,100000,Diesel,Manual,Second,12.7,2609,120,8,4
Toyota,2007,262000,Diesel,Manual,Fourth & Above,12.8,2494,102,7,4
Toyota,2012,104000,Diesel,Manual,First,12.8,2494,102,7,11.75
Toyota,2014,118000,Diesel,Manual,First,12.8,2494,102,7,10.75
Toyota,2016,47000,Diesel,Manual,First,12.8,2494,102,7,12.8
Toyota,2015,80883,Diesel,Manual,First,12.8,2494,102,7,13.5
Ford,2008,179000,Diesel,Automatic,Second,12.8,2953,156,7,4.24
Honda,2011,54316,Petrol,Manual,Second,12.8,2354,177.6,5,4.29
Toyota,2012,78600,Diesel,Manual,First,12.8,2494,102,7,8.9
Audi,2013,13452,Diesel,Automatic,First,12.8,1968,167.6,5,25.46
Toyota,2016,50000,Diesel,Manual,First,12.8,2494,102,8,15.65
Toyota,2013,94000,Diesel,Manual,First,12.8,2494,102,8,8.85
Toyota,2011,98000,Diesel,Manual,Second,12.8,2494,102,8,5.5
Toyota,2014,95000,Diesel,Manual,Second,12.8,2494,102,8,9.45
Toyota,2011,248000,Diesel,Manual,Second,12.8,2494,102,7,9.2
Honda,2009,55005,Petrol,Manual,First,12.8,,,,3.2
Toyota,2012,120000,Diesel,Manual,First,12.8,2494,102,7,12
Toyota,2011,70000,Diesel,Manual,First,12.8,2494,102,8,6
Toyota,2005,299322,Diesel,Manual,First,12.8,2494,102,8,4
Toyota,2012,68000,Diesel,Manual,First,12.8,2494,102,7,6.95
Toyota,2013,51450,Diesel,Manual,First,12.8,2494,102,7,10.4
Audi,2011,53000,Diesel,Automatic,First,12.8,1968,167.6,5,23
Toyota,2007,162000,Diesel,Manual,Second,12.8,2494,102,8,4.8
Toyota,2006,196000,Diesel,Manual,First,12.8,2494,102,7,6.25
Toyota,2007,170428,Diesel,Manual,Second,12.8,2494,102,8,5.7
Honda,2012,64709,Petrol,Manual,Second,12.8,2354,177.6,5,6
Toyota,2011,72000,Diesel,Manual,First,12.8,2494,102,7,7.1
Toyota,2006,127001,Diesel,Manual,First,12.8,2494,102,8,4.95
Toyota,2008,178280,Diesel,Manual,First,12.8,2494,102,8,5.9
Toyota,2010,80000,Diesel,Manual,First,12.8,2494,102,8,4.75
Toyota,2009,135000,Diesel,Manual,Second,12.8,2494,102,8,8.2
Toyota,2005,240000,Diesel,Manual,Fourth & Above,12.8,2494,102,8,5.1
Honda,2010,47000,Petrol,Manual,Second,12.8,2354,177.6,5,3.5
Honda,2009,82002,Petrol,Manual,Second,12.8,2354,177.6,5,5.75
Toyota,2009,156056,Diesel,Manual,First,12.8,2494,102,8,8.5
Toyota,2014,158793,Diesel,Manual,First,12.8,2494,102,7,12.99
Toyota,2009,185200,Diesel,Manual,First,12.8,2494,102,8,7.25
Toyota,2010,140000,Diesel,Manual,Third,12.8,2494,102,7,6.25
Honda,2007,75055,Petrol,Manual,First,12.8,1493,100,5,2.3
Toyota,2011,122000,Diesel,Manual,Second,12.8,2494,102,8,10.75
Toyota,2007,127079,Diesel,Manual,First,12.8,2494,102,7,6.99
Ford,2012,129000,Diesel,Automatic,First,12.8,2953,null,,7
Toyota,2013,112000,Diesel,Manual,First,12.8,2494,102,8,12
Toyota,2010,250000,Diesel,Manual,Second,12.8,2494,102,7,6.5
Toyota,2011,136490,Diesel,Manual,First,12.8,2494,102,7,9.8
Toyota,2013,83165,Diesel,Manual,First,12.8,2494,102,8,11.49
Toyota,2005,65175,Diesel,Manual,First,12.8,2494,102,8,3.25
Toyota,2011,82321,Diesel,Manual,First,12.8,2494,102,7,10.05
Toyota,2017,57539,Diesel,Manual,First,12.8,2494,102,7,12.83
Toyota,2011,65000,Diesel,Manual,First,12.8,2494,102,8,6.4
Toyota,2015,147848,Diesel,Manual,First,12.8,2494,102,8,13.2
Toyota,2009,118000,Diesel,Manual,First,12.8,2494,102,8,4.5
Toyota,2007,145000,Diesel,Manual,First,12.8,2494,102,8,5
Toyota,2015,100000,Diesel,Manual,First,12.8,2494,102,8,13.5
Toyota,2005,128000,Diesel,Manual,Second,12.8,2494,102,8,4.25
Honda,2005,81000,Petrol,Manual,Second,12.8,1493,100,5,1.1
Audi,2013,80127,Diesel,Automatic,First,12.8,1968,167.6,5,23.68
Toyota,2011,68000,Diesel,Manual,Second,12.8,2494,102,7,7
Honda,2012,94989,Petrol,Manual,First,12.8,2354,177.6,5,6.58
Audi,2014,44999,Diesel,Automatic,First,12.8,1968,167.6,5,25
Toyota,2011,200000,Diesel,Manual,First,12.8,2494,102,7,9
Toyota,2017,33901,Diesel,Manual,First,12.8,2494,102,8,14.29
Toyota,2015,64771,Diesel,Manual,First,12.8,2494,102,8,15.5
Toyota,2007,199000,Diesel,Manual,Second,12.8,2494,102,7,5.2
Toyota,2011,144471,Diesel,Manual,First,12.8,2494,102,8,7.8
Audi,2013,12467,Diesel,Automatic,First,12.8,1968,167.6,5,25.64
Toyota,2010,118000,Diesel,Manual,First,12.8,2494,102,8,8.75
Toyota,2006,142000,Diesel,Manual,First,12.8,2494,102,7,6.25
Toyota,2011,112000,Diesel,Manual,First,12.8,2494,102,7,8.5
Toyota,2008,192000,Diesel,Manual,First,12.8,2494,102,8,6.85
Toyota,2010,72000,Diesel,Manual,First,12.8,2494,102,8,5.45
Toyota,2011,45004,Diesel,Manual,First,12.8,2494,102,7,9.48
Mahindra,2014,58995,Diesel,Manual,First,12.83,2696,162,7,9.25
Mahindra,2012,73670,Diesel,Manual,First,12.83,2696,162,7,12.5
Mahindra,2013,57000,Diesel,Manual,First,12.83,2696,162,7,12.45
Honda,2008,61938,Petrol,Automatic,Second,12.9,1799,130,5,2.65
Honda,2008,95000,Petrol,Automatic,Second,12.9,1799,130,5,3
Toyota,2017,15000,Diesel,Automatic,First,12.9,2755,174.5,7,30
Honda,2011,72000,Petrol,Automatic,Second,12.9,1799,130,5,5.5
Toyota,2017,29000,Diesel,Automatic,First,12.9,2755,174.5,7,31
Toyota,2016,88008,Diesel,Automatic,Second,12.9,2755,174.5,7,22.5
Toyota,2017,40000,Diesel,Automatic,First,12.9,2755,174.5,7,30
Toyota,2019,21719,Diesel,Automatic,First,12.9,2755,174.5,7,33.13
Honda,2007,93000,Petrol,Automatic,Second,12.9,1799,130,5,2.6
Honda,2011,62000,Petrol,Automatic,First,12.9,1799,130,5,3.75
Honda,2007,69000,Petrol,Automatic,Second,12.9,1799,130,5,2.25
Honda,2011,56361,Petrol,Automatic,First,12.9,1799,130,5,4.38
Toyota,2014,56501,Diesel,Automatic,First,12.9,2755,174.5,7,17.71
Honda,2008,152633,Petrol,Automatic,First,12.9,1799,130,5,3
Toyota,2019,28069,Diesel,Automatic,First,12.9,2755,174.5,7,30.85
Hyundai,2016,13000,Petrol,Automatic,First,12.95,1999,152.88,5,17.75
Toyota,2014,68400,Petrol,Automatic,First,12.98,2494,178.4,5,13.5
Toyota,2014,55000,Diesel,Manual,First,12.99,2494,100.6,7,11.11
Toyota,2016,90000,Diesel,Manual,First,12.99,2494,100.6,7,10.9
Toyota,2015,121374,Diesel,Manual,First,12.99,2494,100.6,7,14.3
Toyota,2010,109000,Diesel,Manual,Second,12.99,2494,100.6,7,8.26
Toyota,2012,162663,Diesel,Manual,First,12.99,2494,100,7,10.5
Toyota,2012,55000,Diesel,Manual,First,12.99,2494,100,7,9.51
Toyota,2014,35000,Diesel,Manual,First,12.99,2494,100.6,7,12.75
Toyota,2015,84415,Diesel,Manual,First,12.99,2494,100.6,8,13.5
Toyota,2013,119000,Diesel,Manual,First,12.99,2494,100,8,8
Toyota,2016,90000,Diesel,Manual,First,12.99,2494,100.6,7,13.9
Toyota,2014,47000,Diesel,Manual,First,12.99,2494,100.6,7,11.25
Toyota,2015,57854,Diesel,Manual,First,12.99,2494,100.6,7,12.5
Toyota,2013,60000,Diesel,Manual,First,12.99,2494,100,7,7.9
Toyota,2012,131000,Diesel,Manual,First,12.99,2494,100,7,9.6
Toyota,2013,47234,Diesel,Manual,First,12.99,2494,100.6,8,9.35
Toyota,2017,29219,Diesel,Manual,First,12.99,2494,100.6,8,13.48
Toyota,2014,194000,Diesel,Manual,First,12.99,2494,100.6,8,10.5
Toyota,2013,80544,Diesel,Manual,First,12.99,2494,100.6,7,11.79
Toyota,2011,156347,Diesel,Manual,Second,12.99,2494,100,8,8
Toyota,2014,160000,Diesel,Manual,First,12.99,2494,100,8,12
Toyota,2013,62162,Diesel,Manual,First,12.99,2494,100,7,8.31
Toyota,2013,255000,Diesel,Manual,Third,12.99,2494,100.6,7,6.5
Toyota,2014,102418,Diesel,Manual,First,12.99,2494,100.6,7,10.1
Toyota,2015,70000,Diesel,Manual,First,12.99,2494,100.6,7,12
Toyota,2015,100000,Diesel,Manual,Second,12.99,2494,100.6,7,10.25
Toyota,2015,59751,Diesel,Manual,First,12.99,2494,100.6,7,11.62
Toyota,2014,105044,Diesel,Manual,First,12.99,2494,100.6,7,10.75
Toyota,2012,62000,Diesel,Manual,First,12.99,2494,100,7,7.75
Toyota,2014,77795,Diesel,Manual,First,12.99,2494,100.6,8,9.5
Toyota,2011,166000,Diesel,Manual,First,12.99,2494,100.6,8,8.25
Toyota,2013,114708,Diesel,Manual,First,12.99,2494,100,8,12.6
Toyota,2008,70700,Diesel,Manual,First,12.99,2494,100,8,4.75
Toyota,2011,150000,Diesel,Manual,First,12.99,2494,100.6,8,6.95
Toyota,2015,75000,Diesel,Manual,First,12.99,2494,100.6,8,11.75
Toyota,2013,92000,Diesel,Manual,First,12.99,2494,100,8,12.5
Toyota,2006,147350,Diesel,Manual,Second,12.99,2494,100.6,8,4.95
Toyota,2015,100000,Diesel,Manual,Second,12.99,2494,100.6,7,12
Toyota,2012,85122,Diesel,Manual,First,12.99,2494,100,7,8.2
Toyota,2015,102000,Diesel,Manual,First,12.99,2494,100.6,7,8.25
Toyota,2017,72717,Diesel,Manual,First,12.99,2494,100.6,7,14.52
Toyota,2015,65000,Diesel,Manual,First,12.99,2494,100.6,7,15
Toyota,2013,91200,Diesel,Manual,First,12.99,2494,100,8,8.25
Toyota,2010,124313,Diesel,Manual,First,12.99,2494,100.6,8,7.96
Toyota,2009,147000,Diesel,Manual,First,12.99,2494,100.6,7,7.5
Toyota,2013,107000,Diesel,Manual,Second,12.99,2494,100.6,7,13.5
Toyota,2015,48000,Diesel,Manual,First,12.99,2494,100.6,8,11.75
Toyota,2014,250000,Diesel,Manual,First,12.99,2494,100.6,8,10.9
Toyota,2014,92247,Diesel,Manual,First,12.99,2494,100.6,7,12.5
Toyota,2014,87143,Diesel,Manual,First,12.99,2494,100,8,12.5
Toyota,2015,86398,Diesel,Manual,First,12.99,2494,100.6,7,15.2
Toyota,2015,77000,Diesel,Manual,First,12.99,2494,100,8,12.5
Toyota,2016,81424,Diesel,Manual,First,12.99,2494,100.6,8,14.49
Toyota,2015,67585,Diesel,Manual,First,12.99,2494,100.6,7,11.99
Toyota,2015,45000,Diesel,Manual,First,12.99,2494,100.6,7,13.25
Toyota,2012,210000,Diesel,Manual,First,12.99,2494,100,7,9
Toyota,2013,250000,Diesel,Manual,Second,12.99,2494,100.6,8,7.9
Toyota,2012,106000,Diesel,Manual,First,12.99,2494,100,8,8.4
Toyota,2012,96000,Diesel,Manual,First,12.99,2494,100,7,11.5
Toyota,2014,107000,Diesel,Manual,First,13,2982,168.5,7,16.5
Toyota,2012,131765,Diesel,Manual,First,13,2982,168.5,7,13.5
Mercedes-Benz,2014,37382,Diesel,Automatic,First,13,2143,201.1,5,32
Honda,2013,52576,Petrol,Manual,First,13,1493,100,5,4.35
Hyundai,2017,29952,Petrol,Automatic,First,13,1591,121.3,5,13.77
Toyota,2012,109000,Diesel,Manual,First,13,2982,168.5,7,13.25
Toyota,2014,107825,Diesel,Manual,First,13,2982,168.5,7,20.5
Mercedes-Benz,2017,34000,Diesel,Automatic,First,13,2143,204,5,36
Honda,2011,100000,Petrol,Manual,First,13,1343,90,5,3.5
Mercedes-Benz,2018,56652,Diesel,Automatic,First,13,2987,258,5,50.29
Mercedes-Benz,2015,42076,Diesel,Automatic,First,13,2143,201.1,5,21.8
Toyota,2012,76000,Diesel,Manual,Second,13,2982,168.5,7,13.5
Mercedes-Benz,2017,15000,Diesel,Automatic,First,13,2987,265,5,69.5
Mercedes-Benz,2017,36884,Diesel,Automatic,First,13,2143,204,5,32.25
Mercedes-Benz,2014,40000,Diesel,Automatic,First,13,2143,201.1,5,24
Honda,2005,98437,Petrol,Manual,First,13,1493,100,5,1.15
Honda,2002,85000,Petrol,Manual,First,13,1343,90,5,1.2
Mercedes-Benz,2015,41493,Diesel,Automatic,First,13,2987,265,5,42
Mercedes-Benz,2009,42000,Diesel,Automatic,Second,13,2987,210,5,22
Mercedes-Benz,2014,46000,Diesel,Automatic,First,13,2143,201.1,5,23.25
Mercedes-Benz,2014,52000,Diesel,Automatic,First,13,2143,204,5,24.5
Honda,2004,73500,Petrol,Manual,Second,13,1343,90,5,1.3
Toyota,2012,115000,Diesel,Manual,First,13,2982,168.5,7,12.99
Honda,1999,140000,Petrol,Manual,First,13,1343,90,5,0.9
Honda,2005,88000,Petrol,Manual,Second,13,1493,100,,1.7
Toyota,2015,19317,Diesel,Manual,First,13,2982,168.7,7,24.5
Mercedes-Benz,2016,46936,Diesel,Automatic,First,13,2143,204,5,29.6
Toyota,2015,73500,Diesel,Manual,First,13,2982,168.5,7,22
Toyota,2015,59000,Diesel,Manual,First,13,2982,168.5,7,23
Mercedes-Benz,2018,21603,Diesel,Automatic,First,13,2987,265,5,70.15
Toyota,2014,69000,Diesel,Manual,Second,13,2982,168.5,7,20
Hyundai,2018,32807,Petrol,Automatic,First,13,1591,121.3,5,14.76
Toyota,2015,31000,Diesel,Manual,First,13,2982,168.5,7,19.85
Mercedes-Benz,2015,41057,Diesel,Automatic,First,13,2143,201.1,5,24.63
Mercedes-Benz,2014,81000,Diesel,Automatic,First,13,2143,204,5,22.75
Hyundai,2018,23875,Petrol,Automatic,First,13,1591,121.3,5,14.36
Toyota,2013,71000,Diesel,Manual,First,13,2982,168.5,7,15.25
Mercedes-Benz,2015,59630,Diesel,Automatic,First,13,2143,201.1,5,23.41
Hyundai,2016,27000,Petrol,Automatic,First,13,1591,121.3,5,11.45
Hyundai,2018,32434,Petrol,Automatic,First,13,1591,121.3,5,14.35
Mercedes-Benz,2016,39753,Diesel,Automatic,First,13,2143,201.1,5,35.28
Mercedes-Benz,2015,73187,Diesel,Automatic,First,13,2143,204,5,30.72
Honda,2005,123000,Petrol,Manual,Third,13,1493,100,5,1.1
Honda,2001,125943,Petrol,Manual,Second,13,1493,100,5,1.45
Mercedes-Benz,2006,30000,Petrol,Manual,First,13,2987,210,5,10.75
Hyundai,2017,21363,Petrol,Automatic,First,13,1591,121.3,5,13.49
Mercedes-Benz,2016,43252,Diesel,Automatic,First,13,2143,204,5,34.18
Mercedes-Benz,2014,68000,Diesel,Automatic,First,13,2987,261.5,5,27.5
Mercedes-Benz,2003,111000,Petrol,Automatic,First,13,2987,210,5,6.5
Mercedes-Benz,2007,84143,Petrol,Manual,First,13,2987,210,5,17.09
Mercedes-Benz,2016,65405,Diesel,Automatic,First,13,2143,204,5,32.73
Ford,2018,21290,Petrol,Automatic,First,13,4951,395,4,56.8
Hyundai,2017,25000,Petrol,Automatic,First,13,1591,121.3,5,12.75
Mercedes-Benz,2004,119859,Petrol,Automatic,First,13,2987,210,5,7.1
Hyundai,2016,28000,Petrol,Automatic,First,13,1591,121.3,5,11.85
Toyota,2013,65000,Diesel,Manual,First,13,2982,168.5,7,16.1
Toyota,2015,99000,Diesel,Manual,First,13,2982,168.5,7,20.5
Mercedes-Benz,2014,28000,Diesel,Automatic,First,13,2987,258,5,31.75
Toyota,2014,117000,Diesel,Manual,First,13,2982,168.5,7,15.5
Toyota,2015,40000,Diesel,Manual,Second,13,2982,168.5,7,18.75
Hyundai,2018,32854,Petrol,Automatic,First,13,1591,121.3,5,12.6
Hyundai,2016,22982,Petrol,Automatic,First,13,1591,121.3,5,10.95
Mercedes-Benz,2013,80000,Petrol,Automatic,First,13,2987,210,5,25
Mercedes-Benz,2016,41082,Diesel,Automatic,First,13,2143,204,5,38.76
Toyota,2016,73053,Diesel,Manual,First,13,2982,168.5,7,20
Mercedes-Benz,2016,21000,Diesel,Automatic,First,13,2143,204,5,36
Honda,2004,186679,Petrol,Manual,Second,13,1493,100,5,1.76
Hyundai,2014,110000,Diesel,Automatic,First,13.01,2199,194.3,7,14.4
Hyundai,2012,86000,Diesel,Automatic,Second,13.01,2199,194.3,7,9.5
Hyundai,2015,59000,Diesel,Automatic,First,13.01,2199,194.3,7,21
Hyundai,2014,110000,Diesel,Automatic,First,13.01,2199,194.3,7,12.9
Hyundai,2015,100000,Diesel,Automatic,Second,13.01,2199,194.3,7,14.5
Hyundai,2016,28881,Diesel,Automatic,First,13.01,2199,194.3,7,21.37
Hyundai,2014,48000,Diesel,Automatic,First,13.01,2199,194.3,7,16.25
Hyundai,2016,45794,Diesel,Automatic,First,13.01,2199,194.3,7,20.67
Hyundai,2006,160538,Diesel,Manual,First,13.1,1493,82,5,1.8
Honda,2007,119000,Petrol,Manual,Third,13.1,1997,141.1,5,3.91
Ford,2008,205000,Diesel,Manual,Second,13.1,2499,141,7,3.9
Toyota,2004,77757,Diesel,Manual,Second,13.1,2446,75,10,3.5
Honda,2008,70000,Petrol,Manual,First,13.1,1997,141.1,5,4
Toyota,2002,63000,Diesel,Manual,Third,13.1,2446,75,10,3.65
Hyundai,2005,150000,Diesel,Manual,First,13.1,1493,82,5,0.85
Ford,2011,68022,Diesel,Manual,First,13.1,2499,141,7,5.86
Honda,2017,41697,Petrol,Automatic,First,13.1,1997,141.1,5,16.68
Ford,2010,154000,Diesel,Manual,First,13.1,2499,141,7,7.99
Ford,2007,130000,Diesel,Manual,First,13.1,2499,141,7,6
Ford,2011,71000,Diesel,Manual,Third,13.1,2499,141,7,6.95
Honda,2008,100009,Petrol,Manual,Second,13.1,1997,141.1,5,6.5
Honda,2014,112827,Petrol,Automatic,First,13.1,1997,141.1,5,10.5
Ford,2007,155000,Diesel,Manual,First,13.1,2499,141,7,5.5
Ford,2011,119000,Diesel,Manual,Third,13.1,2499,141,7,6.5
Hyundai,2005,5834,Petrol,Manual,First,13.2,1495,94,5,0.8
BMW,2009,137000,Diesel,Automatic,Second,13.2,1995,170,5,9
Hyundai,2008,72000,Petrol,Manual,Second,13.2,1495,94,5,2
Hyundai,2010,58000,Petrol,Manual,Second,13.2,1495,94,5,2.5
BMW,2010,105000,Diesel,Automatic,Second,13.2,1995,170,5,11
Hyundai,2005,45200,Petrol,Manual,First,13.2,1495,94,5,0.9
Hyundai,2007,55000,Petrol,Manual,First,13.2,1495,94,5,2.65
BMW,2012,88000,Diesel,Automatic,First,13.2,1995,170,5,15
BMW,2013,58000,Diesel,Automatic,First,13.2,1995,170,5,19.5
Hyundai,2008,80000,Petrol,Manual,Second,13.2,1495,94,5,1.9
BMW,2010,73336,Diesel,Automatic,First,13.2,1995,170,5,10.69
BMW,2013,48183,Diesel,Automatic,First,13.2,1995,170,5,20.99
Hyundai,2010,32773,Petrol,Manual,First,13.2,1495,94,5,2.05
Hyundai,2004,110000,Petrol,Manual,First,13.2,1495,94,5,0.6
Hyundai,2005,123200,Petrol,Manual,Second,13.2,1495,94,5,1
Hyundai,2012,56000,Petrol,Manual,First,13.2,1495,94,5,2.45
BMW,2008,81308,Diesel,Automatic,Second,13.2,1995,170,5,7.95
BMW,2009,52100,Diesel,Automatic,Second,13.2,1995,170,5,7.5
Hyundai,2001,130000,Petrol,Manual,Second,13.2,1495,94,5,0.75
Hyundai,2008,62364,Petrol,Manual,First,13.2,1495,94,5,2.3
